Student ID,Age,Gender,High School GPA,University - Ranking,University - GPA,Field of Study,Internships Completed,Projects Completed,Certifications,Job Offers,Starting Salary,Current Job Level,Entrepreneurship
S01875,24,Male,2.37,395,2.67,Arts,4,4,5,4,47800,Mid,Yes
S01986,29,Female,2.22,871,2.64,Business,0,9,2,3,66900,Mid,No
S02861,21,Male,2.5,16,3.83,Mathematics,2,2,3,0,46400,Mid,Yes
S04408,26,Female,3.59,657,3.16,Law,1,0,2,1,90800,Entry,Yes
S00095,26,Female,3.58,863,3.47,Business,2,8,4,0,39000,Mid,Yes
S00253,26,Female,3.3,882,2.91,Arts,4,0,4,4,50100,Mid,No
S00305,23,Male,2.9,419,3.62,Engineering,1,9,2,1,30800,Entry,No
S00473,24,Male,3.11,330,3.81,Computer Science,2,0,0,1,25000,Mid,No
S01288,28,Male,2.81,389,3.42,Business,1,8,5,3,46700,Mid,No
S01405,21,Male,2.69,44,2.49,Arts,3,4,2,2,58900,Senior,No
S01482,28,Male,2.79,722,2.5,Arts,1,4,1,5,77000,Executive,Yes
S02445,19,Male,2.9,174,2.42,Engineering,3,8,3,1,47700,Senior,No
S02852,26,Female,3.22,375,2.92,Computer Science,4,9,2,4,42300,Entry,No
S03252,29,Female,3.45,199,3.33,Computer Science,4,7,3,2,35100,Entry,No
S03277,20,Female,3.29,920,2.02,Mathematics,0,3,0,1,68400,Senior,No
S03574,24,Male,3.25,344,2.14,Mathematics,3,9,4,4,54600,Entry,No
S03990,21,Female,2.02,803,2.06,Mathematics,1,1,3,3,52300,Entry,Yes
S04499,18,Male,3.35,956,2.62,Business,4,7,2,2,30400,Mid,No
S00102,24,Male,3.86,672,2.33,Engineering,3,1,4,5,73000,Mid,No
S00268,21,Female,3.8,89,3.3,Computer Science,0,0,4,0,54300,Entry,No
S01577,27,Female,2.12,579,2.7,Engineering,2,7,4,5,47500,Senior,Yes
S01815,28,Male,2.19,462,3.6,Engineering,4,1,1,3,58000,Senior,No
S01960,26,Female,2.17,666,3.76,Mathematics,2,2,5,3,25000,Entry,No
S02083,19,Male,2.51,471,2.11,Computer Science,0,7,1,1,63700,Mid,No
S03680,29,Male,2.55,555,3.54,Law,3,6,5,3,46400,Mid,No
S04978,26,Male,3.38,442,3.29,Business,0,4,0,5,34700,Mid,No
S00639,24,Male,2.78,807,3.34,Law,1,2,1,2,44800,Mid,No
S00151,27,Male,3.35,663,3.79,Medicine,0,5,5,0,25000,Entry,No
S00585,20,Female,3.62,14,2.99,Arts,4,1,1,5,62200,Entry,Yes
S01155,18,Female,3.72,747,3.68,Medicine,2,8,4,4,65600,Executive,No
S01322,25,Female,2.14,72,2.01,Arts,4,6,4,4,45000,Entry,No
S01473,22,Male,2.35,259,3.01,Business,2,2,1,1,25900,Mid,No
S04051,26,Male,3.31,35,3.34,Law,1,0,5,5,56000,Senior,No
S04065,18,Female,3.22,512,3.31,Medicine,0,3,5,4,58300,Entry,No
S04110,26,Female,3.96,973,3.08,Computer Science,3,4,4,5,52400,Senior,No
S00335,24,Male,2.58,851,3.34,Computer Science,1,1,5,0,59100,Entry,No
S01876,20,Female,2.13,938,3.1,Mathematics,2,7,3,2,38300,Entry,No
S01940,23,Male,2.55,721,3.84,Mathematics,4,2,1,4,25200,Senior,No
S02669,23,Female,3.31,256,3.4,Arts,4,6,4,5,58700,Entry,Yes
S02738,27,Female,2.51,676,3.05,Arts,4,9,0,0,52000,Mid,No
S04227,29,Female,2.03,620,2.45,Medicine,1,1,5,2,56100,Entry,No
S04601,19,Female,3.77,684,2.92,Business,1,9,2,4,43600,Mid,No
S04790,25,Female,2.8,402,2.14,Business,1,8,3,3,80400,Entry,No
S01050,20,Female,3.71,73,3.28,Medicine,1,2,5,1,56900,Entry,No
S01672,21,Female,3.95,817,3.49,Arts,3,6,0,1,51700,Mid,No
S02675,18,Male,3.48,938,3.87,Business,4,1,0,3,52700,Mid,No
S00441,28,Female,3.2,358,3.51,Arts,1,3,0,5,46800,Mid,No
S01104,26,Male,2.6,998,2.17,Law,2,7,2,2,50600,Mid,No
S01275,21,Female,2.76,914,2.47,Law,0,6,1,4,39200,Mid,No
S02121,29,Male,2.37,94,3.83,Medicine,1,9,0,3,54100,Entry,No
S02986,21,Female,2.4,275,2.46,Engineering,2,0,5,3,49200,Entry,No
S03903,27,Female,2.26,67,3.67,Computer Science,4,1,5,4,74900,Entry,No
S04569,29,Male,3.17,619,2.12,Business,1,4,4,3,51900,Mid,No
S02790,25,Male,3.29,796,3.12,Medicine,4,9,5,0,46600,Entry,Yes
S02870,26,Male,2.17,244,3.17,Computer Science,0,8,3,1,47900,Senior,No
S03089,24,Male,3.98,525,3.04,Law,2,0,0,2,67400,Entry,Yes
S03363,18,Male,3.26,246,3.22,Medicine,3,9,2,1,50700,Entry,Yes
S00276,28,Male,2.14,190,2.79,Business,1,2,2,0,69000,Mid,No
S00360,21,Female,3.76,739,2.78,Medicine,4,1,1,0,53200,Senior,Yes
S00418,21,Male,3.38,502,3.74,Medicine,4,9,5,4,38000,Entry,No
S01170,21,Female,2.72,175,3.47,Arts,0,5,3,3,51200,Entry,No
S01642,28,Male,2.11,388,2.88,Law,4,1,5,5,52600,Mid,No
S02527,19,Female,2.05,241,2.88,Arts,0,0,4,3,38600,Entry,No
S03257,25,Male,3.72,264,2.49,Mathematics,4,9,1,5,45400,Entry,No
S03868,29,Male,3.51,502,3.65,Medicine,4,1,5,2,42400,Entry,No
S04261,21,Female,3.56,159,2.37,Computer Science,2,2,0,4,70100,Entry,No
S04522,18,Male,3.1,236,2.03,Medicine,2,0,0,1,68100,Entry,No
S00755,21,Female,3.15,519,2.49,Mathematics,0,3,0,3,65000,Entry,No
S01198,21,Male,2.86,825,3.66,Mathematics,2,3,5,0,44300,Entry,Yes
S02208,19,Male,3.03,394,2.69,Medicine,2,4,4,2,78800,Senior,Yes
S03186,20,Female,2.81,88,2.71,Law,4,0,0,3,51700,Executive,No
S03410,25,Female,3.2,397,2.23,Business,4,9,0,0,64400,Senior,No
S04598,25,Female,3.75,545,2.62,Computer Science,0,6,1,1,64400,Entry,No
S00104,25,Male,3.08,88,2.64,Mathematics,4,4,4,0,70200,Entry,No
S00502,22,Female,2.52,770,2.18,Law,4,4,2,5,48900,Entry,Yes
S00702,23,Female,3.05,795,3.28,Medicine,1,1,3,1,43100,Senior,No
S02722,25,Female,2.08,358,2.28,Law,1,0,3,4,25000,Entry,No
S02750,21,Female,2.33,17,3.63,Computer Science,3,3,2,2,45400,Entry,No
S02879,25,Male,3.28,976,3.09,Business,1,0,4,4,50100,Mid,No
S02950,23,Male,3.7,315,3.21,Mathematics,4,1,3,0,60500,Entry,No
S03077,26,Female,3.49,615,2.05,Mathematics,0,6,2,1,48700,Mid,No
S03344,27,Female,3.45,713,2.19,Computer Science,0,1,1,0,51700,Entry,No
S03487,25,Female,3.74,124,2.55,Engineering,4,9,4,1,62300,Senior,Yes
S00488,22,Male,3.46,455,2.18,Mathematics,1,4,0,4,55900,Entry,No
S01043,18,Female,3.69,686,2.41,Mathematics,3,5,3,5,71300,Executive,No
S01281,29,Female,2.55,762,2.21,Arts,0,2,4,4,45200,Senior,No
S02095,20,Female,2.1,533,2.04,Mathematics,3,4,5,3,56900,Senior,Yes
S03811,23,Female,2.22,215,2.56,Medicine,2,5,3,2,73700,Mid,No
S04042,25,Male,2.65,334,2.46,Engineering,1,4,4,5,47500,Entry,No
S04361,22,Male,2.53,563,2.28,Mathematics,4,0,5,2,27600,Entry,Yes
S04373,26,Female,3.17,266,2.36,Computer Science,0,1,4,4,50100,Entry,No
S00620,22,Female,3.14,441,3.87,Engineering,0,8,2,1,49300,Entry,Yes
S01628,26,Male,4,484,2.56,Computer Science,0,0,2,4,52300,Entry,Yes
S02026,29,Female,2.48,23,2.4,Mathematics,2,0,2,1,67800,Entry,No
S03563,19,Female,3.62,207,3.38,Law,4,0,3,2,57300,Entry,No
S04312,28,Male,2.07,48,2.61,Arts,3,4,2,3,35200,Entry,No
S04713,29,Female,3.48,127,3.47,Arts,3,1,3,3,64200,Entry,Yes
S00986,27,Female,3.46,98,3.17,Computer Science,1,9,1,1,50300,Entry,No
S01111,25,Male,2.31,510,2.63,Arts,3,4,1,0,41500,Entry,No
S01503,20,Female,2.26,502,2.07,Computer Science,3,2,3,1,25000,Entry,Yes
S01894,23,Female,3.78,162,3.1,Engineering,0,1,2,2,30500,Entry,No
S02520,22,Female,2.86,454,3.96,Law,4,4,0,5,49100,Mid,No
S00833,26,Female,3.04,805,3.8,Engineering,4,2,2,5,54200,Entry,No
S02297,22,Male,3.1,828,3.08,Engineering,3,2,1,4,54600,Senior,No
S01931,29,Female,3.03,395,2.4,Mathematics,2,8,1,3,25000,Senior,No
S02988,27,Male,2.68,459,3.36,Arts,0,0,4,0,47800,Entry,Yes
S03431,21,Male,3.42,701,3.8,Arts,4,1,5,4,69400,Entry,No
S03707,29,Female,2.86,433,3.46,Arts,0,8,2,4,58900,Entry,No
S03816,19,Female,2.15,583,3.98,Medicine,2,9,1,0,71700,Senior,No
S04940,27,Male,3.92,922,3.23,Arts,2,8,4,3,57100,Entry,No
S00259,29,Male,3.54,476,3.27,Business,0,6,4,0,35500,Entry,No
S00949,23,Female,2.4,776,2.11,Engineering,2,6,5,5,66400,Entry,Yes
S02406,23,Male,3.18,13,2.15,Engineering,3,6,4,5,45800,Entry,Yes
S04063,19,Female,3.27,37,2.33,Arts,3,4,0,2,57800,Entry,Yes
S00391,19,Female,2.86,669,3.53,Mathematics,4,2,0,4,43300,Mid,No
S01442,18,Male,2.07,719,3.27,Engineering,2,1,0,5,67600,Executive,No
S01911,29,Female,3.95,890,3.46,Mathematics,4,5,0,4,60100,Senior,Yes
S02802,25,Female,3.75,529,3,Arts,2,2,2,4,50700,Entry,No
S02962,21,Female,2.61,75,2.77,Mathematics,0,2,5,2,26800,Mid,No
S04417,20,Male,2.14,141,3.04,Law,4,7,0,5,59600,Entry,No
S00275,18,Female,3.72,428,2.74,Medicine,3,9,0,0,77500,Senior,No
S00596,24,Female,2.28,363,2.42,Computer Science,1,5,5,5,30200,Senior,No
S02785,21,Male,3.44,685,3.14,Engineering,2,8,1,4,41600,Entry,No
S02943,28,Female,2.34,336,2.56,Law,3,3,3,5,49100,Entry,Yes
S03492,25,Male,2.01,970,3.81,Computer Science,0,1,2,4,57700,Entry,No
S03924,19,Male,2.97,238,3.15,Mathematics,3,7,5,0,55900,Entry,No
S00066,25,Female,3.53,908,3.39,Business,4,4,0,4,37600,Mid,No
S00958,26,Male,2.34,998,3.02,Engineering,0,0,3,3,61200,Senior,No
S01917,20,Male,3.25,598,3.47,Arts,1,3,2,0,37100,Senior,No
S02094,27,Female,3.09,488,2.27,Business,1,9,0,5,35900,Mid,No
S02109,23,Male,3.22,63,3.54,Mathematics,1,4,3,5,29600,Senior,Yes
S02613,29,Female,2.4,69,3.44,Computer Science,2,7,1,4,68700,Entry,No
S03101,19,Female,2.29,203,3.99,Medicine,0,8,2,0,67300,Senior,No
S04882,18,Male,2.09,344,2.09,Law,4,0,4,5,55500,Mid,No
S00446,22,Male,3.01,287,3.43,Mathematics,1,3,1,0,47700,Mid,No
S01291,18,Female,3.02,52,2.12,Mathematics,3,7,0,3,50400,Entry,No
S01661,27,Female,3.18,863,3.86,Mathematics,1,6,2,4,56000,Mid,Yes
S02371,20,Female,3.82,392,3.22,Arts,4,7,4,4,54300,Mid,No
S02424,29,Male,3.78,237,3.4,Law,2,4,4,2,51600,Mid,Yes
S04701,23,Female,3.95,378,3.42,Engineering,1,5,4,3,41300,Mid,No
S04777,22,Female,3.63,357,3.19,Engineering,1,6,2,4,51800,Entry,No
S00058,27,Male,3.06,695,3.77,Computer Science,3,4,0,0,82700,Entry,No
S00748,21,Female,3.14,609,3.67,Computer Science,2,4,0,3,51700,Senior,No
S00880,20,Male,2.01,309,2.22,Computer Science,2,6,1,3,66100,Mid,No
S02253,20,Female,3.15,319,3.1,Arts,1,0,3,0,56300,Entry,No
S02413,21,Male,3.88,174,2.89,Business,4,9,2,0,69900,Executive,No
S03286,24,Male,3.33,627,3,Law,0,4,2,2,76600,Entry,No
S00107,25,Female,2.01,764,2.86,Engineering,0,7,3,4,36400,Entry,No
S00196,26,Male,3.96,470,2.91,Arts,1,3,1,3,57400,Entry,Yes
S02708,25,Male,3.75,306,3.25,Business,2,9,0,2,25000,Mid,No
S03794,21,Male,3.7,481,3.8,Engineering,2,8,5,3,41200,Mid,No
S04750,19,Male,3.04,132,2.91,Medicine,4,6,3,3,50200,Entry,No
S00046,20,Female,3.51,490,2.96,Engineering,4,0,5,5,42200,Mid,No
S00495,22,Male,2.87,211,3.79,Arts,4,4,1,5,60900,Entry,No
S01492,26,Female,3.03,220,2.28,Mathematics,1,3,4,5,66900,Entry,No
S01883,21,Male,2.78,668,2.16,Computer Science,4,8,3,2,48800,Entry,No
S02003,19,Female,2.26,57,3.9,Arts,0,0,0,5,68200,Mid,No
S02405,27,Female,2.19,922,3.47,Law,0,1,2,4,61400,Executive,No
S02458,26,Male,3.5,464,3.24,Computer Science,3,1,1,3,57000,Mid,No
S03231,20,Female,3.94,823,3.16,Medicine,4,3,4,4,75300,Senior,No
S04350,29,Female,3.83,296,3.8,Arts,2,1,5,4,39200,Mid,No
S00645,27,Male,2.61,387,2.15,Business,0,0,4,3,72400,Entry,Yes
S01290,20,Female,3.58,374,3.79,Law,2,7,5,4,38700,Entry,No
S01837,28,Female,2.24,547,3.81,Medicine,4,4,0,3,41600,Entry,No
S02503,26,Male,2.13,227,2.7,Law,3,5,3,0,39700,Entry,No
S01000,24,Female,2.2,904,3.95,Arts,1,0,3,1,36900,Entry,Yes
S01190,26,Female,2.73,496,2.55,Engineering,3,5,5,5,34200,Mid,No
S01476,27,Female,2.93,75,3.43,Business,1,3,4,5,55100,Entry,No
S01485,28,Male,3.08,308,2.74,Mathematics,3,4,1,4,42700,Entry,Yes
S02034,26,Male,3.39,970,3.15,Mathematics,4,5,3,2,28700,Entry,Yes
S03054,22,Female,3.2,786,3.65,Arts,1,7,1,0,62200,Senior,No
S03386,18,Male,2.93,130,2.19,Mathematics,4,3,0,5,55500,Executive,No
S03499,24,Male,2.27,840,3.64,Medicine,2,3,4,4,51400,Entry,Yes
S03949,28,Male,2.42,447,3.3,Computer Science,4,1,4,2,32400,Mid,No
S04017,19,Male,2.84,290,3.39,Mathematics,2,4,2,5,56700,Entry,No
S04095,22,Male,3.65,276,2.18,Medicine,4,6,4,1,40700,Entry,No
S04875,26,Female,2.44,745,2.08,Arts,2,0,3,0,61500,Mid,No
S00450,22,Female,2.2,552,2.18,Business,0,8,2,5,71500,Executive,No
S01924,23,Male,2.52,518,2.04,Engineering,0,4,0,4,35100,Mid,No
S02174,18,Female,2.26,670,2.12,Business,2,9,0,3,37300,Mid,No
S02218,21,Female,3.09,908,2.93,Arts,0,1,2,0,80800,Entry,No
S02327,23,Male,3.68,105,3.19,Law,1,8,0,3,27900,Mid,No
S02735,22,Female,3.6,864,3.54,Arts,2,8,1,3,37500,Mid,No
S02860,26,Female,3.34,368,2.21,Computer Science,1,0,4,2,69800,Entry,No
S02888,23,Male,3.33,397,3.75,Medicine,1,3,5,2,36300,Entry,No
S03085,29,Male,2.56,78,2.64,Business,4,5,4,2,55200,Entry,No
S03173,25,Female,4,478,3.37,Engineering,3,0,1,5,43800,Entry,No
S04232,20,Male,3.31,303,2.51,Mathematics,3,2,1,2,83000,Entry,No
S04304,20,Female,2.78,396,2.38,Engineering,1,8,4,5,30500,Entry,No
S04542,24,Male,3.14,525,2.29,Engineering,3,0,1,4,61300,Senior,No
S00591,24,Female,2.54,75,3.01,Engineering,2,1,4,0,62300,Senior,No
S02308,21,Female,3.74,497,3.4,Arts,4,9,0,3,47000,Entry,No
S02492,21,Female,2.68,506,3.18,Engineering,2,6,1,4,71700,Entry,No
S04080,27,Male,3.8,658,2.53,Medicine,4,0,5,0,83200,Senior,No
S04199,22,Male,3.53,115,3.44,Engineering,2,8,0,4,87000,Senior,No
S04743,20,Male,3.91,162,2.39,Law,2,7,5,4,37700,Entry,No
S00269,26,Female,2.9,234,2.63,Law,0,3,0,2,56500,Entry,No
S01185,28,Male,3.8,572,2.3,Mathematics,1,6,1,5,44900,Entry,No
S01226,20,Male,2.92,134,2.22,Arts,1,1,0,3,59800,Entry,No
S01446,27,Male,3.38,212,2.72,Mathematics,4,0,1,3,37500,Entry,No
S02326,24,Female,3.31,543,2.19,Law,4,3,4,5,34000,Mid,No
S04637,27,Female,3.12,630,2.04,Computer Science,1,6,3,3,71500,Entry,No
S00234,29,Male,3.57,361,2.54,Engineering,0,8,1,0,42000,Mid,Yes
S00781,28,Female,2.68,134,3.65,Arts,2,4,0,0,63400,Mid,No
S01687,26,Female,2.65,656,3.41,Computer Science,2,0,3,5,42000,Entry,No
S02209,23,Male,3.43,965,3.72,Computer Science,4,9,4,0,71100,Mid,No
S02553,23,Female,3.25,151,2.86,Business,3,7,0,3,65400,Entry,No
S03488,22,Female,3.16,613,3.42,Medicine,2,2,2,5,57900,Entry,No
S03638,23,Female,2.83,404,3.26,Business,3,5,2,0,47600,Entry,Yes
S04292,21,Female,3.28,467,3.67,Computer Science,3,2,1,2,31500,Entry,Yes
S00485,22,Female,3.13,353,3.74,Computer Science,1,3,2,1,58300,Entry,No
S01132,20,Female,2.38,423,3.21,Business,3,9,1,0,58900,Entry,No
S01555,25,Female,3.73,240,3.52,Medicine,4,2,2,4,64000,Mid,Yes
S03322,19,Male,2.55,399,2.19,Business,4,0,5,1,68100,Senior,Yes
S04507,20,Female,2.47,814,2.76,Law,1,1,2,2,60700,Mid,No
S00210,27,Male,2.58,5,3.37,Computer Science,4,5,2,3,46300,Entry,No
S01770,28,Male,3.79,538,2.25,Computer Science,3,6,4,5,43400,Mid,No
S02836,22,Male,2.32,524,3.23,Business,4,9,1,2,60800,Entry,No
S04636,23,Male,3.44,297,2.86,Law,1,0,1,5,54500,Mid,No
S04870,24,Male,3.39,436,3.69,Medicine,1,0,4,5,61600,Mid,No
S04930,18,Female,2.54,895,3.87,Law,0,8,4,5,60400,Entry,No
S02569,29,Female,3.05,31,3.17,Engineering,4,3,4,2,67900,Entry,No
S02753,26,Female,3.31,576,3.42,Medicine,2,4,1,4,54500,Entry,No
S03299,23,Female,2.43,228,3.85,Law,3,2,3,1,54400,Entry,No
S03754,18,Female,3.51,33,3.32,Mathematics,1,1,1,0,42400,Mid,Yes
S03772,23,Male,2.83,140,2.92,Arts,0,5,0,1,75200,Mid,No
S01128,23,Male,3.69,992,2.87,Arts,1,3,0,5,66200,Entry,No
S02128,19,Male,3.68,182,2.03,Business,2,3,4,4,66700,Senior,No
S03229,27,Male,3.11,162,2.78,Arts,3,8,4,5,37800,Mid,No
S03314,20,Male,3.94,515,3.83,Engineering,2,9,3,0,52100,Mid,No
S03997,29,Male,2.98,499,2.71,Arts,3,1,5,2,53200,Entry,Yes
S04101,23,Male,3.49,570,3.39,Arts,1,7,5,0,83500,Mid,No
S04827,24,Male,2.34,13,2.23,Business,3,0,0,3,45300,Mid,No
S04895,28,Male,3.12,161,3.56,Engineering,2,3,2,0,41700,Entry,No
S01513,22,Male,2.5,232,2.15,Medicine,4,4,5,3,67600,Senior,Yes
S01594,27,Male,3.44,924,2.66,Computer Science,2,5,0,0,58400,Mid,No
S01730,25,Male,3.34,846,2.6,Engineering,0,9,3,5,52800,Senior,No
S03206,29,Female,3.68,43,2.15,Mathematics,2,7,1,5,28000,Entry,No
S03773,28,Female,2.3,702,2.36,Engineering,3,2,3,2,44600,Senior,No
S04171,28,Female,3.41,380,2.06,Medicine,3,9,0,1,56100,Entry,No
S04220,21,Male,3.21,498,2.89,Business,3,7,4,3,42000,Mid,No
S04280,25,Female,2.2,209,2.39,Computer Science,1,5,4,2,50400,Entry,No
S01058,27,Female,2.33,981,3.81,Medicine,2,1,2,2,72800,Entry,No
S01154,27,Female,2.38,773,2.39,Computer Science,2,7,2,0,59700,Entry,No
S03207,28,Female,3.77,209,3.86,Computer Science,4,5,2,3,55400,Senior,No
S04003,24,Male,2.69,412,2.86,Arts,0,8,3,2,38300,Entry,No
S00088,26,Female,2.67,748,2.7,Computer Science,3,9,3,3,42700,Senior,No
S00425,19,Male,3.73,283,3.68,Engineering,1,0,1,2,63800,Entry,Yes
S00458,21,Male,2.66,652,2.96,Business,0,3,4,2,43000,Entry,No
S00647,29,Female,3.56,776,2.36,Law,2,4,5,3,64600,Senior,No
S00805,20,Male,2.27,874,2.31,Computer Science,3,8,0,4,42700,Mid,No
S02206,29,Male,2.86,413,3.03,Law,2,5,1,5,39600,Senior,Yes
S02646,22,Male,3.36,916,2.42,Computer Science,3,8,4,3,86300,Entry,No
S03857,29,Female,2.03,57,2.47,Computer Science,0,3,4,3,42700,Entry,No
S04962,26,Male,2.65,641,2.32,Engineering,2,5,4,4,51500,Entry,No
S00014,21,Male,3.21,794,2.72,Arts,0,4,3,2,76500,Entry,No
S00018,23,Male,3.49,472,3.94,Mathematics,4,0,5,5,61800,Senior,No
S00843,29,Male,3.92,816,2.72,Mathematics,0,8,5,3,25000,Entry,No
S01541,27,Female,3.72,122,3.69,Engineering,0,5,5,4,68600,Entry,Yes
S01724,19,Female,2.02,502,3.22,Business,3,9,1,4,49400,Mid,No
S02488,18,Female,2.02,548,3.91,Engineering,2,7,5,3,29600,Mid,No
S00328,18,Female,3.72,77,2.72,Mathematics,2,2,2,1,35100,Entry,Yes
S00435,23,Male,2.77,976,3.19,Medicine,4,1,5,3,54300,Entry,No
S00551,29,Male,3.84,129,3.5,Computer Science,2,0,2,2,33700,Entry,No
S00791,23,Female,2.87,500,3.81,Mathematics,0,7,1,1,63400,Entry,No
S01487,26,Female,2.18,884,3.8,Engineering,1,9,1,4,43700,Entry,No
S01753,22,Male,3.81,995,2.7,Computer Science,1,8,5,3,49300,Senior,No
S02219,19,Male,3.48,85,3.73,Law,1,6,0,1,48600,Entry,No
S02339,26,Male,3.5,988,2.49,Engineering,4,4,3,5,72200,Mid,No
S02703,22,Female,3.18,327,2.53,Engineering,2,9,5,3,59100,Entry,No
S03443,18,Female,2.61,237,3.88,Arts,1,2,0,3,61800,Mid,No
S03662,27,Male,3.69,938,3.06,Medicine,4,9,3,4,40600,Mid,Yes
S04033,21,Female,3.76,535,2.18,Mathematics,1,6,5,1,36700,Entry,No
S04673,26,Male,3.63,797,2.04,Business,2,0,2,0,32300,Mid,No
S00816,29,Male,2.95,562,2.74,Business,1,5,3,1,45700,Senior,No
S01158,21,Male,3.74,305,2.02,Computer Science,3,6,4,3,25000,Entry,No
S01816,18,Female,2.34,857,2.24,Business,3,2,4,1,30700,Entry,No
S01879,25,Female,3.25,265,2.59,Engineering,3,6,4,0,43400,Entry,No
S03660,28,Female,3.83,56,3.56,Law,0,6,3,3,41800,Senior,No
S04125,25,Male,3.36,724,3.83,Business,1,4,0,2,47300,Entry,Yes
S00609,29,Female,3.11,726,2.39,Law,4,8,5,2,64600,Entry,No
S00822,23,Female,2.94,564,2.56,Computer Science,3,8,3,4,54400,Mid,No
S00933,27,Male,3.86,354,3.1,Mathematics,2,3,5,2,58900,Entry,No
S01547,22,Female,3.7,645,2.41,Engineering,3,3,5,5,30400,Entry,No
S02211,18,Male,2.24,708,3.96,Mathematics,4,7,1,2,57900,Entry,No
S02788,20,Male,3.12,835,3.36,Computer Science,4,3,3,1,64000,Entry,No
S03346,26,Male,2.2,488,2.09,Engineering,1,3,2,3,36600,Senior,No
S03457,20,Female,3.62,321,2.43,Arts,1,0,4,3,46600,Mid,No
S00292,18,Male,2.02,34,2.55,Law,3,1,4,1,46100,Entry,No
S00583,20,Female,2.07,322,3.38,Arts,2,0,3,1,52300,Entry,No
S02746,19,Female,3.43,294,3.78,Medicine,2,8,0,5,30300,Senior,No
S03033,28,Female,3.77,363,2.8,Engineering,1,6,2,5,52500,Entry,No
S03916,21,Female,2.89,742,3.33,Mathematics,2,7,1,2,36000,Entry,No
S03998,22,Female,3.2,884,3.47,Mathematics,3,7,4,4,61300,Entry,Yes
S00176,29,Female,3.41,185,2.95,Mathematics,1,4,5,2,68800,Entry,No
S01422,26,Male,2.92,801,3.47,Business,3,4,5,4,60700,Mid,No
S04363,24,Female,3.34,644,4,Arts,4,0,2,4,42100,Mid,No
S01991,27,Male,3.04,731,2.4,Business,0,5,0,3,26200,Entry,No
S02322,21,Female,2.58,487,2.67,Arts,2,2,1,0,54900,Entry,No
S02679,18,Female,2.92,199,3.07,Medicine,2,8,4,0,46200,Mid,Yes
S03124,21,Male,3.06,760,3.01,Arts,3,9,4,4,48000,Entry,Yes
S03471,18,Male,2.02,957,3.92,Engineering,2,4,1,3,54400,Senior,No
S03547,19,Male,3.81,67,3.15,Medicine,2,8,0,1,65200,Mid,No
S03607,27,Male,3.56,72,3.41,Arts,3,9,3,1,78900,Entry,Yes
S04610,23,Female,3.78,944,3.23,Law,2,6,1,2,51200,Mid,No
S00918,26,Female,3.82,342,3.41,Engineering,4,8,0,3,73900,Executive,No
S02160,19,Female,3.05,916,2.16,Arts,3,9,5,5,43800,Senior,No
S02577,29,Female,2.9,146,3.71,Engineering,4,8,3,3,38700,Mid,No
S03098,27,Male,3.38,68,2.46,Engineering,3,4,1,3,53200,Mid,Yes
S03649,19,Female,3.1,514,3.8,Business,2,3,2,3,50900,Senior,No
S03650,22,Male,3.44,332,2.52,Law,0,4,1,0,57700,Senior,No
S03757,26,Female,3.62,452,2.97,Business,2,3,5,3,58100,Entry,No
S03935,19,Male,2.95,553,3.78,Engineering,1,2,1,2,25000,Executive,No
S00011,28,Female,2.95,594,2.87,Mathematics,2,7,5,5,26300,Entry,No
S00766,19,Male,2.93,822,2.14,Medicine,2,5,4,0,60800,Entry,No
S00772,23,Female,3.5,699,3.04,Computer Science,0,4,0,0,44600,Entry,No
S00808,26,Male,3.62,302,3.71,Mathematics,4,2,1,0,37000,Senior,Yes
S02288,21,Male,3.79,541,2.36,Law,3,7,5,3,32000,Mid,No
S04146,21,Female,2.01,594,3.96,Engineering,1,4,2,5,93000,Senior,Yes
S01064,18,Female,2.39,582,2.82,Arts,0,6,3,0,67400,Entry,No
S01402,23,Male,2.43,373,2.35,Business,3,3,1,0,43500,Entry,Yes
S01729,25,Female,3.31,600,3.74,Arts,0,0,3,0,36300,Entry,Yes
S04111,29,Male,3.31,919,2.59,Business,0,2,0,0,69900,Senior,No
S00300,20,Female,3.31,628,2.23,Law,0,7,1,0,69700,Entry,No
S00665,21,Male,3.11,103,2.38,Mathematics,1,7,4,3,54700,Entry,No
S01459,25,Male,2.39,757,2.58,Computer Science,4,4,0,0,39500,Entry,No
S02496,24,Female,2.68,857,3.83,Arts,3,7,1,4,59900,Entry,No
S02623,23,Male,2.65,554,3.61,Arts,1,9,4,1,40200,Entry,No
S02771,18,Female,2.54,846,3.17,Computer Science,4,7,5,5,55600,Mid,No
S03583,23,Male,2.34,86,3.53,Mathematics,2,5,1,3,47100,Mid,No
S04391,19,Male,3.18,107,3.37,Arts,2,4,2,5,52000,Senior,No
S01757,20,Male,2.9,630,2.36,Mathematics,1,8,3,3,31400,Executive,No
S01900,25,Male,2.47,764,3.49,Mathematics,4,4,2,0,57500,Mid,No
S02515,20,Male,3.41,745,2.95,Computer Science,4,2,2,5,41500,Mid,No
S02573,29,Female,3.17,2,3.37,Mathematics,2,7,3,1,63100,Mid,No
S03519,26,Female,3.51,411,3.88,Mathematics,2,2,0,2,31600,Mid,No
S00543,22,Male,2.48,658,2.77,Mathematics,0,8,4,1,25000,Senior,Yes
S01779,23,Female,2.11,879,3.07,Engineering,1,6,2,1,37800,Mid,No
S02105,28,Male,3.95,77,3.79,Business,0,1,4,3,71400,Senior,No
